
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"On exact sufficient oscillation conditions for solutions of linear differential and difference equations of the first order with aftereffect","Chudinov, K.M.","1","55759745800","2018","Russian Mathematics","1.26","11","1","0.42","56","51","Chudinov, K.M. (2018).On exact sufficient oscillation conditions for solutions of linear differential and difference equations of the first order with aftereffect. Russian Mathematics,62(5) 79-84","https://www.scopus.com/record/display.url?eid=2-s2.0-85048931913&origin=resultslist","10.3103/S1066369X18050110","Article","2-s2.0-85048931913","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2600","General Mathematics","Fractional Differential Equation,Positive Solution,Impulsive","410","Neutral Difference Equation,Nonoscillatory Solution,Oscillation Criteria","6174","51.539","74.955"
"Liquid metal exposed to rotating and travelling magnetic fields in crucibles with circular and square cross-sections","Siraev, R.R.| Khripchenko, S.Y.","2","6506818884| 6603094156","2018","Magnetohydrodynamics","0.82","13","1","0.12","56","68","Siraev, R.R., Khripchenko, S.Y. (2018).Liquid metal exposed to rotating and travelling magnetic fields in crucibles with circular and square cross-sections. Magnetohydrodynamics,54(3) 287-297","https://www.scopus.com/record/display.url?eid=2-s2.0-85054615437&origin=resultslist","10.22364/mhd.54.3.8","Article","2-s2.0-85054615437","Russian Academy of Sciences| Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60023325| 60021331| 60026928","Perm National Research Polytechnic University| Russian Academy of Sciences| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science","Russian Federation","2208| 3100","Electrical and Electronic Engineering| General Physics and Astronomy","Magnesium Alloys,Alloys,Aluminum Alloys","106","Crucible Furnaces,Liquid Metals,Directional Solidification (Crystals)","17337","93.775","81.282"
"The efficiency of use of heating cables in wells of complicated stock","Ivanova, T.N.| Korshunov, A.I.| Soldán, M.| Novokshonov, D.N.| Bialy, W.| Baranov, M.N.","6","57190963515| 56360754600| 6603541849| 57191342855| 6507824510| 57195917921","2018","Acta Montanistica Slovaca","1.78","31","1","0.16","56","65","Ivanova, T.N., Korshunov, A.I., Soldán, M. and 3 more (...) (2018).The efficiency of use of heating cables in wells of complicated stock. Acta Montanistica Slovaca,23(2) 153-162","https://www.scopus.com/record/display.url?eid=2-s2.0-85056509070&origin=resultslist","-","Article","2-s2.0-85056509070","Slovak University of Technology| RAS - Institute of Mechanics, Ural Branch| Udmurt State University | RAS - Udmurt Federal Research Center, Ural Branch| Perm National Research Polytechnic University","60023325| 60110466| 60114091| 60006861| 60011974| 112915943","Perm National Research Polytechnic University| Institute of Mechanics UB RAS| Udmurt Federal Research Center of the Ural Branch of the Russian Academy of Sciences| Slovak University of Technology in Bratislava| Udmurt State University| Faculty of Organization and Management","Poland| Russian Federation| Slovakia","1906| 1907| 1909","Geochemistry and Petrology| Geology| Geotechnical Engineering and Engineering Geology","Antennas,Measurements,Electromagnetic Compatibility","1229","Euclidean Plane,Centrifugal Pumps,Inertial Navigation","53507","18.809","62.003"
"Fluid film break-up modeling using adaptive mesh refinement models","Sipatov, A.M.| Karabasov, S.A.| Gomzikov, L.Y.| Abramchuk, T.V.| Semakov, G.N.","5","7004596184| 8638992500| 21742521000| 56267742700| 56266483400","2016","Russian Aeronautics","1.54","27","1","0.18","64","65","Sipatov, A.M., Karabasov, S.A., Gomzikov, L.Y. and 2 more (...) (2016).Fluid film break-up modeling using adaptive mesh refinement models. Russian Aeronautics,59(3) 381-387","https://www.scopus.com/record/display.url?eid=2-s2.0-85007304362&origin=resultslist","10.3103/S1068799816030144","Article","2-s2.0-85007304362","Queen Mary University of London| Perm National Research Polytechnic University","60023325| 60022109| 117887220","Perm National Research Polytechnic University| Queen Mary University of London| OOO NPTs Energiya","United Kingdom| Russian Federation","2202","Aerospace Engineering","Damping,Bolts,Structural Dynamics","1063","Gas Turbine Engines,Turbocompressors,Rotor Blades","43292","34.003","76.741"
"Influence of the wire EDM conditions on the cut width","Ablyaz, T.R.| Lesnikov, R.V.","2","56042858500| 57191615414","2016","Russian Engineering Research","0.71","19","1","0.11","64","69","Ablyaz, T.R., Lesnikov, R.V. (2016).Influence of the wire EDM conditions on the cut width. Russian Engineering Research,36(9) 786-787","https://www.scopus.com/record/display.url?eid=2-s2.0-84992015457&origin=resultslist","10.3103/S1068798X16090033","Article","2-s2.0-84992015457","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Machining,Cutting,Milling (Machining)","179","Electric Discharge Machining,Inconel (Trademark),Tool Wear","79","91.499","99.322"
"Kinetics of formation of austenite and effect of heating in the intercritical temperature range on the structure of steel 08G2B","Farber, V.M.| Khotinov, V.A.| Selivanova, O.V.| Polukhina, O.N.| Yurovskikh, A.S.| Panov, D.O.","6","7006329165| 6603296926| 6701347465| 55539278700| 36672158100| 6701666895","2017","Metal Science and Heat Treatment","1.2","29","1","0.11","61","70","Farber, V.M., Khotinov, V.A., Selivanova, O.V. and 3 more (...) (2017).Kinetics of formation of austenite and effect of heating in the intercritical temperature range on the structure of steel 08G2B. Metal Science and Heat Treatment,58(11-12) 650-655","https://www.scopus.com/record/display.url?eid=2-s2.0-85014533439&origin=resultslist","10.1007/s11041-017-0073-5","Article","2-s2.0-85014533439","Ural Federal University| Perm National Research Polytechnic University","60103702| 60023325","Ural Federal University| Perm National Research Polytechnic University","Russian Federation","2211| 2506| 3104","Mechanics of Materials| Metals and Alloys| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Austenite,Pearlite,Cementite","9685","97.456","88.244"
"Without Differential method for determining the points of tangency with rotation surfaces when measured on CMMs","Zakharov, O.V.| Grechnikov, F.V.| Bobrovskij, N.M.| Kochetkov, A.V.| Bobrov-Skij, I.N.| Korolev, A.A.","6","24469524600| 6506174877| 6507699033| 56252046200| 56958479100| 26121214400","2016","2016 13th International Scientific-Technical Conference on Actual Problems of Electronic Instrument Engineering, APEIE 2016 - Proceedings","5.71","55","1","0.45","64","49","Zakharov, O.V., Grechnikov, F.V., Bobrovskij, N.M. and 3 more (...) (2016).Without Differential method for determining the points of tangency with rotation surfaces when measured on CMMs. 2016 13th International Scientific-Technical Conference on Actual Problems of Electronic Instrument Engineering, APEIE 2016 - Proceedings,1245-248","https://www.scopus.com/record/display.url?eid=2-s2.0-85020695214&origin=resultslist","10.1109/APEIE.2016.7802266","Conference Paper","2-s2.0-85020695214","Saratov State Technical University| RAS - Institute of Precision Mechanics and Control| Samara National Research University| Togliatti State University| Perm National Research Polytechnic University","60011415| 60096874| 60023325| 60109768| 60013984","Samara National Research University| Togliatti State University| Perm National Research Polytechnic University| Institute of Precision Mechanics and Control, Russian Academy of Sciences| Yuri Gagarin State Technical University of Saratov","Russian Federation","1705| 2204| 2208| 2611| 3105| 3107","Computer Networks and Communications| Biomedical Engineering| Electrical and Electronic Engineering| Modeling and Simulation| Instrumentation| Atomic and Molecular Physics, and Optics","Inverse Problems,Boundary Value Problems,Heat Conduction","930","Coordinate Measuring Machines,Abel Integral Equation,Orthogonal Transformation","81574","27.242","32.612"
"Study of cement stone with micro-cement corrosion resistance","Rusinov, D.Y.| Melekhin, A.A.","2","57194835507| 55531747500","2017","Neftyanoe Khozyaystvo - Oil Industry","1.06","28","1","0.08","61","72","Rusinov, D.Y., Melekhin, A.A. (2017).Study of cement stone with micro-cement corrosion resistance. Neftyanoe Khozyaystvo - Oil Industry,(2) 54-56","https://www.scopus.com/record/display.url?eid=2-s2.0-85025674240&origin=resultslist","-","Article","2-s2.0-85025674240","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Crude Oil,Asphaltenes,Oil Sands","629","Oil and Gas Fields,Bottom Hole Pressure,Wells","65661","67.805","49.608"
"Investigation of the temperature influence on the gelation and the strength of water-shutoff composition based on carboxymethyl cellulose","Shagiakhmetov, A.M.| Tananykhin, D.S.| Martyushev, D.A.| Lekomtsev, A.V.","4","56150721200| 56149440000| 56308102400| 36616469100","2016","Neftyanoe Khozyaystvo - Oil Industry","1.4","34","1","0.09","64","71","Shagiakhmetov, A.M., Tananykhin, D.S., Martyushev, D.A. and 1 more (...) (2016).Investigation of the temperature influence on the gelation and the strength of water-shutoff composition based on carboxymethyl cellulose. Neftyanoe Khozyaystvo - Oil Industry,(7) 96-99","https://www.scopus.com/record/display.url?eid=2-s2.0-85021724835&origin=resultslist","-","Article","2-s2.0-85021724835","Saint Petersburg Mining University| Perm National Research Polytechnic University","60029071| 60023325","Saint Petersburg Mining University| Perm National Research Polytechnic University","Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Plugging,Injectivity,Oil Recovery","5380","89.224","94.535"
"Development and application of a unified algorithm for solving the interdisciplinary problem of modeling aeroelastic processes in the labyrinth seal of centrifugal compressors","Butymova, L.N.| Modorskii, V.Ya.","2","57191843664| 24332284200","2017","AIP Conference Proceedings","1.32","21","1","0.63","61","41","Butymova, L.N., Modorskii, V.Ya. (2017).Development and application of a unified algorithm for solving the interdisciplinary problem of modeling aeroelastic processes in the labyrinth seal of centrifugal compressors. AIP Conference Proceedings,1893","https://www.scopus.com/record/display.url?eid=2-s2.0-85034264864&origin=resultslist","10.1063/1.5007525","Conference Paper","2-s2.0-85034264864","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","3100","General Physics and Astronomy","Finite Difference Time Domain Method,Maxwell Equations,Numerical Methods","1128","Labyrinth Seals,Supercomputers,Gas Dynamics","90747","16.934","42.647"
"Analysis of internal threats of the system 'smart home' and assessment of ways to prevent them","Bondarev, S.E.| Prokhorov, A.S.","2","57194241962| 57192181689","2017","Proceedings of the 2017 IEEE Russia Section Young Researchers in Electrical and Electronic Engineering Conference, ElConRus 2017","1.66","18","1","0","61","73","Bondarev, S.E., Prokhorov, A.S. (2017).Analysis of internal threats of the system 'smart home' and assessment of ways to prevent them. Proceedings of the 2017 IEEE Russia Section Young Researchers in Electrical and Electronic Engineering Conference, ElConRus 2017,788-790","https://www.scopus.com/record/display.url?eid=2-s2.0-85019479084&origin=resultslist","10.1109/EIConRus.2017.7910676","Conference Paper","2-s2.0-85019479084","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1705| 1708| 1711| 1712| 2204| 2208| 2305| 3105","Computer Networks and Communications| Hardware and Architecture| Signal Processing| Software| Biomedical Engineering| Electrical and Electronic Engineering| Environmental Engineering| Instrumentation","Intelligent Buildings,Internet,Bluetooth","1090","Smart Home,Rubus,Household Equipment","17384","42.57","98.329"
"Development of biomechanical theory of tooth movement in orthodontical treatment","Dubinin, A.L.| Nyashin, Y.I.| Osipenko, M.A.","3","56544219600| 6602823587| 6701825147","2016","Series on Biomechanics","0.7","21","1","0.12","64","68","Dubinin, A.L., Nyashin, Y.I., Osipenko, M.A. (2016).Development of biomechanical theory of tooth movement in orthodontical treatment. Series on Biomechanics,30(1) 48-56","https://www.scopus.com/record/display.url?eid=2-s2.0-85019947646&origin=resultslist","-","Article","2-s2.0-85019947646","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1304| 1305| 2204| 2732","Biophysics| Biotechnology| Biomedical Engineering| Orthopedics and Sports Medicine","Orthodontics,Malocclusion,Temporomandibular Joint","236","Periodontal Ligament,Orthodontics,Tooth Movement Techniques","12560","62.45","77.422"
"A sphericity measurement method based on the minimum measuring zone","Zakharov, O.V.| Bobrovsky, N.M.| Kochetkov, A.V.| Grigoriev, S.N.| Bobrovsky, I.N.","5","24469524600| 6507699033| 56252046200| 57216628370| 56958479100","2016","AIP Conference Proceedings","2.69","40","1","0.61","64","42","Zakharov, O.V., Bobrovsky, N.M., Kochetkov, A.V. and 2 more (...) (2016).A sphericity measurement method based on the minimum measuring zone. AIP Conference Proceedings,1785","https://www.scopus.com/record/display.url?eid=2-s2.0-85013224845&origin=resultslist","10.1063/1.4967151","Conference Paper","2-s2.0-85013224845","Moscow State Technological University Stankin| RAS - Institute of Precision Mechanics and Control| Russian Academy of Sciences| Samara National Research University| Togliatti State University| Perm National Research Polytechnic University","60021331| 60011415| 60109768| 60096874| 60023325| 60014196","Russian Academy of Sciences| Samara National Research University| Institute of Precision Mechanics and Control, Russian Academy of Sciences| Togliatti State University| Perm National Research Polytechnic University| Moscow State Technological University Stankin","Russian Federation","3100","General Physics and Astronomy","Inverse Problems,Boundary Value Problems,Heat Conduction","930","Coordinate Measuring Machines,Abel Integral Equation,Orthogonal Transformation","81574","27.242","32.612"
