
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"UHECR narrow clustering correlating IceCube through-going muons","Fargion, D.| Oliva, P.| De Sanctis Lucentini, P.G.| D'Armiento, D.| Paggi, P.","5","55940242200| 34971803600| 6507093456| 16315636800| 36819409000","2017","Nuclear and Particle Physics Proceedings","2.65","45","0","0","74","73","Fargion, D., Oliva, P., De Sanctis Lucentini, P.G. and 2 more (...) (2017).UHECR narrow clustering correlating IceCube through-going muons. Nuclear and Particle Physics Proceedings,291-293195-200","https://www.scopus.com/record/display.url?eid=2-s2.0-85019476049&origin=resultslist","10.1016/j.nuclphysbps.2017.06.036","Article","2-s2.0-85019476049","University of Rome La Sapienza| Università degli Studi Niccolò Cusano| National Institute for Nuclear Physics| I.M. Gubkin Russian State University of Oil and Gas","60032350| 60021660| 60104640| 120590579| 60010055","Università degli Studi di Roma La Sapienza| Istituto Nazionale di Fisica Nucleare - INFN| Niccolò Cusano University| MIFP| National University of Oil and Gas «Gubkin University»","Italy| Russian Federation","3106","Nuclear and High Energy Physics","Galaxies,Stars,Planets","1","Extensive Air Showers,Cosmic Ray Showers,Neutrinos","383","99.331","94.804"
"The Petroleum Industry Surfactants Synthesized from Fish Oils","Mukhin, M.M.| Rud, M.I.| Derkach, S.R.| Vasilevich, V.V.| Kuchina, Y.A.| Silin, M.A.| Magadova, L.A.","7","36241998100| 57188743658| 6602702280| 57188739022| 57035342500| 6701860282| 23091164900","2016","Journal of Dispersion Science and Technology","1.59","49","0","0","75","72","Mukhin, M.M., Rud, M.I., Derkach, S.R. and 4 more (...) (2016).The Petroleum Industry Surfactants Synthesized from Fish Oils. Journal of Dispersion Science and Technology,37(8) 1192-1199","https://www.scopus.com/record/display.url?eid=2-s2.0-84962720541&origin=resultslist","10.1080/01932691.2015.1088454","Article","2-s2.0-84962720541","Murmansk State Technical University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 116512779| 60024205","National University of Oil and Gas «Gubkin University»| Petrohim Ltd| Murmanskij Gosudarstvennyj Tehniceskij Universitet","Russian Federation","1606| 2507| 2508","Physical and Theoretical Chemistry| Polymers and Plastics| Surfaces, Coatings and Films","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Enhanced Oil Recovery,Earth Orbital Rendezvous,Microemulsions","2761","89.224","97.63"
"Development of a proximate ir spectrometric method for the determination of base oil viscosity, viscosity index, and pour point","Tonkonogov, B.P.| Dorogochinskaya, V.A.| Bagdasarov, L.N.| Mozhaiskaya, E.V.","4","6506284001| 6701778047| 7801510783| 57188830654","2016","Chemistry and Technology of Fuels and Oils","0.46","14","0","0","75","72","Tonkonogov, B.P., Dorogochinskaya, V.A., Bagdasarov, L.N. and 1 more (...) (2016).Development of a proximate ir spectrometric method for the determination of base oil viscosity, viscosity index, and pour point. Chemistry and Technology of Fuels and Oils,52(1) 76-84","https://www.scopus.com/record/display.url?eid=2-s2.0-84963657064&origin=resultslist","10.1007/s10553-016-0675-4","Article","2-s2.0-84963657064","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Near Infrared Spectroscopy,Raman Spectrum Analysis,Infrared Devices","451","Diesel Fuels,Adulterated Products,Antiknock Rating","14043","80.723","87.644"
"Assessment of the Impact of Various Seawater Components on the Corrosion Resistance of Carbon Steels","Elagina, O.Y.| Zverev, S.A.","2","26430719300| 57190441339","2016","Chemical and Petroleum Engineering","0.18","7","0","0","75","72","Elagina, O.Y., Zverev, S.A. (2016).Assessment of the Impact of Various Seawater Components on the Corrosion Resistance of Carbon Steels. Chemical and Petroleum Engineering,52(3-4) 205-211","https://www.scopus.com/record/display.url?eid=2-s2.0-84980028534&origin=resultslist","10.1007/s10556-016-0176-7","Article","2-s2.0-84980028534","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1906| 2102| 2103","General Chemical Engineering| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Corrosion,Carbon Steel,Corrosion Inhibitors","196","Cantilever Beams,High Strength Steels,Drill Pipe","40159","84.003","32.615"
"Development of Hybrid Equipment for Well Drilling and Hydrocarbon Production from Offshore Deposits","Sazonov, Y.A.| Mokhov, M.A.","2","7004518492| 36146450100","2017","Chemical and Petroleum Engineering","0.49","12","0","0","74","73","Sazonov, Y.A., Mokhov, M.A. (2017).Development of Hybrid Equipment for Well Drilling and Hydrocarbon Production from Offshore Deposits. Chemical and Petroleum Engineering,53(3-4) 155-159","https://www.scopus.com/record/display.url?eid=2-s2.0-85027140615&origin=resultslist","10.1007/s10556-017-0313-y","Article","2-s2.0-85027140615","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1906| 2102| 2103","General Chemical Engineering| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Gas Lifts,Bottom Hole Pressure,Integrated Production","20767","89.224","84.879"
"Development of parametric models for monitoring changes in the properties of materials in the process of operation of gas pipelines","Subbotin, V.A.| Kolotilov, Y.V.| Ivashko, S.K.| Smirnova, V.Y.","4","57195220813| 6508387723| 57195217394| 57190297549","2017","Polymer Science - Series D","0.86","23","0","0","74","73","Subbotin, V.A., Kolotilov, Y.V., Ivashko, S.K. and 1 more (...) (2017).Development of parametric models for monitoring changes in the properties of materials in the process of operation of gas pipelines. Polymer Science - Series D,10(3) 247-250","https://www.scopus.com/record/display.url?eid=2-s2.0-85026319241&origin=resultslist","10.1134/S1995421217030200","Article","2-s2.0-85026319241","Gazprom| I.M. Gubkin Russian State University of Oil and Gas","60022227| 60010055","Gazprom| National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2507","General Chemical Engineering| General Chemistry| Polymers and Plastics","Welding,Friction Stir Welding,Welds","270","Precipitation Hardening,Fatigue Crack Propagation,Steel Pipe","95697","87.55","0.678"
"Geological expediency for inclusion of the “easy” methods complex into the geological exploration for oil and gas","Trofimov, D.M.| Shuvaeva, M.K.| Chistyakova, K.V.| Naumov, K.K.| Feofilov, S.A.| Shabalin, N.Y.| Yakimov, A.S.| Tavrizov, V.E.| Uspenskii, B.V.","9","57216016908| 55575671100| 57215495981| 57215491487| 57189490473| 36093348900| 57215493291| 57215492051| 36151629400","2017","Georesursy","0.75","13","0","0","74","73","Trofimov, D.M., Shuvaeva, M.K., Chistyakova, K.V. and 6 more (...) (2017).Geological expediency for inclusion of the “easy” methods complex into the geological exploration for oil and gas. Georesursy,19(2) 97-102","https://www.scopus.com/record/display.url?eid=2-s2.0-85080981745&origin=resultslist","10.18599/grs.19.2.2","Article","2-s2.0-85080981745","Kazan Volga Region Federal University| I.M. Gubkin Russian State University of Oil and Gas","123994669| 123994556| 114664761| 60010055| 100466941| 114741494| 60070941","LLC Resenoil| LLC Aktual’naya geologiya| Gradient JSC| National University of Oil and Gas «Gubkin University»| Institute of Geology and Development of Fossil Fuels| Institute of Problems of Ecology and Subsoil Resources of the Academy of Sciences of Tatarstan| Kazan Federal University","Russian Federation","1907| 1908","Geology| Geophysics","Electrical Resistivity,Ground Penetrating Radar Systems,Geological Surveys","508","Electrical Resistivity Tomography,Resistivity Imaging,Geoelectrics","2626","56.693","94.005"
"Generation-accumulation hydrocarbon systems of the Barents Sea shelf","Tretyak, D.| Serov, S.","2","57209134719| 57038534300","2019","Tyumen 2019: 6th Conference","3.17","23","0","0","60","60","Tretyak, D., Serov, S. (2019).Generation-accumulation hydrocarbon systems of the Barents Sea shelf. Tyumen 2019: 6th Conference,","https://www.scopus.com/record/display.url?eid=2-s2.0-85066604978&origin=resultslist","10.3997/2214-4609.201900626","Conference Paper","2-s2.0-85066604978","Russian State Geological Prospecting University| I.M. Gubkin Russian State University of Oil and Gas","60097368| 60010055","""Federal State Budgetary Educational Institution of Higher Education ""Sergo Ordzhonikidze Russian S| National University of Oil and Gas «Gubkin University»","Russian Federation","2103| 2105| 2208","Fuel Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
"Numerical study of the processes of erosion of the elements of the X-MAS tree and pipeline based on the ANSYS fluent software","Efimov, S.","1","57210867714","2019","Tyumen 2019: 6th Conference","3.17","23","0","0","60","60","Efimov, S. (2019).Numerical study of the processes of erosion of the elements of the X-MAS tree and pipeline based on the ANSYS fluent software. Tyumen 2019: 6th Conference,","https://www.scopus.com/record/display.url?eid=2-s2.0-85071734114&origin=resultslist","-","Conference Paper","2-s2.0-85071734114","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2103| 2105| 2208","Fuel Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering","Erosion,Abrasives,Jets","1334","Solid Particle,Erosion,Impact Velocity","5027","36.747","94.09"
"Template synthesis of different metal nanowires with applying of magnetic field","Cherkasov, D.| Doludenko, I.| Artemov, V.| Panov, D.| Zagorskiy, D.| Bedin, S.| Khaibulin, R.","7","57205125932| 57201904961| 9276424200| 36973089100| 55816408300| 24178033600| 7003485528","2019","Journal of Physics: Conference Series","1.62","21","0","0","60","60","Cherkasov, D., Doludenko, I., Artemov, V. and 4 more (...) (2019).Template synthesis of different metal nanowires with applying of magnetic field. Journal of Physics: Conference Series,1389(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85076595571&origin=resultslist","10.1088/1742-6596/1389/1/012013","Conference Paper","2-s2.0-85076595571","RAS - Zavoisky Physical-Technical Institute, Kazan Scientific Center| Russian Academy of Sciences| RAS - Federal Scientific Research Centre Crystallography and Photonics| RAS - Kazan Scientific Center| I.M. Gubkin Russian State University of Oil and Gas| Higher School of Economics","60114364| 60020513| 60010055| 60006126| 60096198| 60021331","""Federal Scientific Research Center ""Crystallography and photonics"" of Russian Academy of Sciences| National Research University Higher School of Economics| National University of Oil and Gas «Gubkin University»| E. K. Zavoisky Physical-Technical Institute, Kazan Scientific Center, Russian Academy of Sciences| Kazan Scientific Center, Russian Academy of Sciences| Russian Academy of Sciences","Russian Federation","3100","General Physics and Astronomy","Electrodeposition,Composite Coatings,Electroless Plating","503","Magnetohydrodynamics,Hartmann Number,Lorentz Force","16511","53.28","77.308"
"Social and national composition of the Soviet volunteers-participants of the civil war in Spain (1936 —1939)","Arcybashev, V.| Karimov, O.","2","57208108213| 57208104917","2019","Istoriya","2.61","19","0","0","60","60","Arcybashev, V., Karimov, O. (2019).Social and national composition of the Soviet volunteers-participants of the civil war in Spain (1936 —1939). Istoriya,10(2) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85063768119&origin=resultslist","-","Review","2-s2.0-85063768119","I.M. Gubkin Russian State University of Oil and Gas","116604625| 60010055","Russian State Military Archive| National University of Oil and Gas «Gubkin University»","Russian Federation","1202| 1207| 1213| 3312","History| History and Philosophy of Science| Visual Arts and Performing Arts| Sociology and Political Science","Soviet,Holocaust,Russia","469","Holocaust,National Socialism,Wehrmacht","15682","20.147","79.156"
"Sanctions and trade wars as indicators of transformation of the world economy. opportunities for Russia","Telegina, E.A.| Khalova, G.O.","2","57195253333| 57196416090","2019","World Economy and International Relations","3.56","60","0","0","60","60","Telegina, E.A., Khalova, G.O. (2019).Sanctions and trade wars as indicators of transformation of the world economy. opportunities for Russia. World Economy and International Relations,63(2) 13-20","https://www.scopus.com/record/display.url?eid=2-s2.0-85063097626&origin=resultslist","10.20542/0131-2227-2019-63-2-13-20","Article","2-s2.0-85063097626","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","2002| 3320","Economics and Econometrics| Political Science and International Relations","Conflict,Peace,War","489","Economic Sanctions,Embargo,North Korea","22075","57.898","81.58"
"Declustering well log data in the structural constructions","Permyakova, I.S.| Tiukavina, O.V.","2","57205582185| 57205577687","2018","Geomodel 2018 - 20th Conference on Oil and Gas Geological Exploration and Development","1.28","9","0","0","70","69","Permyakova, I.S., Tiukavina, O.V. (2018).Declustering well log data in the structural constructions. Geomodel 2018 - 20th Conference on Oil and Gas Geological Exploration and Development,","https://www.scopus.com/record/display.url?eid=2-s2.0-85061689161&origin=resultslist","10.3997/2214-4609.201802415","Conference Paper","2-s2.0-85061689161","CGG| I.M. Gubkin Russian State University of Oil and Gas","60080964| 60010055","CGG SA.| National University of Oil and Gas «Gubkin University»","Russian Federation| Brazil","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Mines,Mining,Models","1203","Geostatistics,Multiple Realization,Normal Equations","11211","30.723","90.529"
