
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Economic efficiency of the energy wood chip supply chain from Russian Karelia to Finland","Trishkin, M.| Goltsev, V.| Tolonen, T.| Lopatin, E.| Zyadin, A.| Karjalainen, T.","6","56055991600| 23088496300| 6602418617| 55985276100| 55083436000| 57189022663","2017","Biofuels","0.76","34","1","0.06","61","73","Trishkin, M., Goltsev, V., Tolonen, T. and 3 more (...) (2017).Economic efficiency of the energy wood chip supply chain from Russian Karelia to Finland. Biofuels,8(4) 411-420","https://www.scopus.com/record/display.url?eid=2-s2.0-84987910767&origin=resultslist","10.1080/17597269.2016.1225648","Article","2-s2.0-84987910767","Syktyvkar State University| University of Eastern Finland| Perm State National Research University| Luke Natural Resources Institute Finland","60032590| 60023914| 60103673| 115297936| 118500450| 60106157","Syktyvkar State University| Perm State University| Itä-Suomen yliopisto| Freelancer| Freelancer| Natural Resources Institute Finland (Luke)","Finland| Russian Federation","2105| 2311","Renewable Energy, Sustainability and the Environment| Waste Management and Disposal","Biofuels,Biomass,Bioenergy","490","Wood Chips,Whole Tree Harvesting,Forest Biomass","10678","81.526","91.668"
"Reaction of methyl 1-bromocycloalkanecarboxylates with zinc and N-cyclohexyl-2-oxo- and 6-bromo-N-cyclohexyl-2-oxochromene-3-carboxamides","Kirillov, N.F.| Nikiforova, E.A.| Baibarodskikh, D.V.","3","7003566234| 49361767100| 56641716500","2015","Russian Journal of Organic Chemistry","0.38","11","1","0.1","66","69","Kirillov, N.F., Nikiforova, E.A., Baibarodskikh, D.V. (2015).Reaction of methyl 1-bromocycloalkanecarboxylates with zinc and N-cyclohexyl-2-oxo- and 6-bromo-N-cyclohexyl-2-oxochromene-3-carboxamides. Russian Journal of Organic Chemistry,51(4) 518-521","https://www.scopus.com/record/display.url?eid=2-s2.0-84929145912&origin=resultslist","10.1134/S1070428015040090","Article","2-s2.0-84929145912","Perm State National Research University","60023914","Perm State University","Russian Federation","1605","Organic Chemistry","Quantum Chemistry,Density Functional Theory,Molecular Orbitals","145","Molecular Orbitals,Carboxylic Acids,Photoluminescence","28862","89.157","38.838"
"Taxonomic remarks on two drassodes species (Araneae, gnaphosidae) from Iran","Esyunin, S.L.| Zamani, A.","2","6505803376| 56135474500","2019","Acta Arachnologica","0.27","4","1","0.37","43","50","Esyunin, S.L., Zamani, A. (2019).Taxonomic remarks on two drassodes species (Araneae, gnaphosidae) from Iran. Acta Arachnologica,68(2) 63-71","https://www.scopus.com/record/display.url?eid=2-s2.0-85078277523&origin=resultslist","10.2476/asjaa.68.63","Article","2-s2.0-85078277523","University of Turku| Perm State National Research University","60023914| 60006876","Perm State University| Turun yliopisto","Finland| Russian Federation","1105","Ecology, Evolution, Behavior and Systematics","Araneae,Spider,Arachnida","685","Linyphiidae,Araneus,Spiders","2515","32.664","74.31"
"Assessment of cardiovascular pathology risk in miners employed at deep chrome mines","Ustinova, O.Y.| Vlasova, E.M.| Nosov, A.E.| Kostarev, V.G.| Lebedeva, T.M.","5","57027926000| 24478803600| 56098656400| 55661045200| 7006380919","2018","Health Risk Analysis","0.31","6","1","0.19","56","63","Ustinova, O.Y., Vlasova, E.M., Nosov, A.E. and 2 more (...) (2018).Assessment of cardiovascular pathology risk in miners employed at deep chrome mines. Health Risk Analysis,(3) 94-103","https://www.scopus.com/record/display.url?eid=2-s2.0-85063105304&origin=resultslist","10.21668/HEALTH.RISK/2018.3.10","Article","2-s2.0-85063105304","Perm State National Research University| Perm State Medical University","60023914| 60107400| 122272049| 60025682","Perm State University| Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Federal Service for Surveillance over Consumer Rights protection and Human Well-being| E.A.Vagner Perm State Medical University","Russian Federation","2718| 2719| 2739","Health Informatics| Health Policy| Public Health, Environmental and Occupational Health","Stroke,Patients,Cerebral Hemorrhage","138","Arterial Wall Thickness,Carotid Artery Diseases,Atherogenesis","1932","89.023","93.178"
"Archaeological criteria of social structure of the population of the Perm Kama Region at the late stage of the Glyadenovo culture (based on the materials of the Mokino burial ground, 3rd - 5th/6th centuries AD)","Pereskokov, M.L.","1","57202606487","2018","Stratum Plus","0.89","10","1","0.57","56","44","Pereskokov, M.L. (2018).Archaeological criteria of social structure of the population of the Perm Kama Region at the late stage of the Glyadenovo culture (based on the materials of the Mokino burial ground, 3rd - 5th/6th centuries AD). Stratum Plus,(4) 47-70","https://www.scopus.com/record/display.url?eid=2-s2.0-85051711625&origin=resultslist","-","Article","2-s2.0-85051711625","Perm State National Research University","60023914","Perm State University","Russian Federation","1202| 1204| 3302| 3314","History| Archeology (arts and humanities)| Archeology| Anthropology","Neolithic,Bronze Age,Iron Age","354","Slavs,11Th Century,Avars","10532","21.62","60.74"
"Simulation of Primary Film Atomization Due to Kelvin–Helmholtz Instability","Kazimardanov, M.G.| Mingalev, S.V.| Lubimova, T.P.| Gomzikov, L.Y.","4","57204055439| 43461630100| 57200574776| 21742521000","2018","Journal of Applied Mechanics and Technical Physics","1.02","22","1","0.13","56","67","Kazimardanov, M.G., Mingalev, S.V., Lubimova, T.P. and 1 more (...) (2018).Simulation of Primary Film Atomization Due to Kelvin–Helmholtz Instability. Journal of Applied Mechanics and Technical Physics,59(7) 1251-1260","https://www.scopus.com/record/display.url?eid=2-s2.0-85060696452&origin=resultslist","10.1134/S0021894418070064","Article","2-s2.0-85060696452","Perm State National Research University| Russian Academy of Sciences| RAS - Institute of Continuous Media Mechanics, Ural Branch","60023914| 60157948| 60026928| 60021331","Perm State University| JSC UEC-Aviadvigatel| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Russian Academy of Sciences","Russian Federation","2210| 2211| 3104","Mechanical Engineering| Mechanics of Materials| Condensed Matter Physics","Drops,Atomization,Jets","1272","Spacecraft Breakup,Cross-Flow,Nebulization","15703","36.948","91.339"
"Erbium-doped optical fibre with enhanced radiation resistance for superluminescent fibre sources","Ponosova, A.A.| Azanova, I.S.| Mironov, N.K.| Yashkov, M.V.| Riumkin, K.E.| Kel, O.L.| Sharonova, Y.O.| Melkumov, M.A.","8","57195264919| 9734743000| 57211024570| 6602492792| 55205971800| 57213907561| 57205600564| 8686249200","2019","Quantum Electronics","1.49","20","1","0.28","43","53","Ponosova, A.A., Azanova, I.S., Mironov, N.K. and 5 more (...) (2019).Erbium-doped optical fibre with enhanced radiation resistance for superluminescent fibre sources. Quantum Electronics,49(7) 693-697","https://www.scopus.com/record/display.url?eid=2-s2.0-85072283413&origin=resultslist","10.1070/QEL16833","Article","2-s2.0-85072283413","All-Russian Scientific Research Institute of Experimental Physics| Perm State National Research University| Russian Academy of Sciences| RAS - General Physics Institute","60021331| 60068680| 114786433| 60023914| 60069258| 60021331| 60109807| 60095544| 60021331","Russian Academy of Sciences| Prokhorov General Physics Institute of the Russian Academy of Sciences| JSC Perm Scientific Industrial Instrument Making Company| Perm State University| All-Russian Research Institute of Experimental Physics| Russian Academy of Sciences| G.G. Devyatykh Institute of Chemistry of High-Purity Substances of the Russian Academy of Sciences| Dianov Fiber Optics Research Center| Russian Academy of Sciences","Russian Federation","2208| 2504| 3107| 3109","Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics| Statistical and Nonlinear Physics","Fiber Lasers,Fibers,Optical Fibers","111","Optical Cables,Fused Silica,Radiation Hardening","2057","88.688","87.385"
"Investigation of Ion-Molecular Reactions of Nucleogenic Phenyl Cations with 1,4-Diazine Derivatives","Shchepina, N.E.| Avrorin, V.V.| Badun, G.A.| Vasyanin, A.N.| Shurov, S.N.| Agafonova, I.M.","6","6603161446| 6505879526| 35461336600| 14065580300| 6701506587| 56470844600","2015","Chemistry of Heterocyclic Compounds","1.1","36","1","0","66","71","Shchepina, N.E., Avrorin, V.V., Badun, G.A. and 3 more (...) (2015).Investigation of Ion-Molecular Reactions of Nucleogenic Phenyl Cations with 1,4-Diazine Derivatives. Chemistry of Heterocyclic Compounds,50(11) 1595-1601","https://www.scopus.com/record/display.url?eid=2-s2.0-84920517228&origin=resultslist","10.1007/s10593-014-1629-6","Article","2-s2.0-84920517228","St. Petersburg State University| Perm State National Research University| Lomonosov Moscow State University","60023914| 60108744| 60031888| 60007457| 60023914","Perm State University| Institute of Natural Science of Perm State University| Saint Petersburg State University| Lomonosov Moscow State University| Perm State University","Russian Federation","1605","Organic Chemistry","Electron Spin Resonance Spectroscopy,Paramagnetic Resonance,Spin Labels","1284","Retinoic Acid,Benzoyl Peroxide,Hydroquinones","77821","25.167","25.852"
"On relation between uniform asymptotic stability and exponential stability of linear differential equations","Kulikov, A.| Malygina, V.","2","36651199100| 36775201200","2015","Electronic Journal of Qualitative Theory of Differential Equations","0.82","11","1","0.2","66","63","Kulikov, A., Malygina, V. (2015).On relation between uniform asymptotic stability and exponential stability of linear differential equations. Electronic Journal of Qualitative Theory of Differential Equations,2015","https://www.scopus.com/record/display.url?eid=2-s2.0-84945117663&origin=resultslist","10.14232/ejqtde.2015.1.65","Article","2-s2.0-84945117663","Perm State National Research University| Perm National Research Polytechnic University","60023914| 60023325","Perm State University| Perm National Research Polytechnic University","Russian Federation","2604","Applied Mathematics","Fractional Differential Equation,Positive Solution,Impulsive","410","Delay Differential Equations,Distribution of Zeros,Exponential Stability","27231","51.539","62.779"
"Gravimetric survey terrain correction using linear analytical approximation","Bychkov, S.G.| Dolgal, A.S.| Kostitsyn, V.I.| Simanov, A.A.","4","54894939200| 6508227802| 56491166300| 24462595300","2015","Geophysical Prospecting","1.25","28","1","0.11","66","68","Bychkov, S.G., Dolgal, A.S., Kostitsyn, V.I. and 1 more (...) (2015).Gravimetric survey terrain correction using linear analytical approximation. Geophysical Prospecting,63(3) 727-739","https://www.scopus.com/record/display.url?eid=2-s2.0-84927693156&origin=resultslist","10.1111/1365-2478.12207","Article","2-s2.0-84927693156","RAS - Mining Institute, Ural Branch| Perm State National Research University| Russian Academy of Sciences","60109738| 60021331| 60023914","Mining Institute of the Ural Branch of the Russian Academy of Sciences| Russian Academy of Sciences| Perm State University","Russian Federation","1906| 1908","Geochemistry and Petrology| Geophysics","Electrical Resistivity,Ground Penetrating Radar Systems,Geological Surveys","508","Gravity Anomalies,Magnetotellurics,Forward Modeling","8923","56.693","90.297"
"Construction of mesh models of geological objects from an anomalous magnetic field","Dolgal’, A.S.| Kostitsyn, V.I.| Novikova, P.N.| Rashidov, V.A.","4","6508227802| 56491166300| 57190187788| 6506645086","2015","Doklady Earth Sciences","0.77","16","1","0","66","71","Dolgal’, A.S., Kostitsyn, V.I., Novikova, P.N. and 1 more (...) (2015).Construction of mesh models of geological objects from an anomalous magnetic field. Doklady Earth Sciences,461(1) 301-306","https://www.scopus.com/record/display.url?eid=2-s2.0-84928312904&origin=resultslist","10.1134/S1028334X15030186","Article","2-s2.0-84928312904","RAS - Mining Institute, Ural Branch| RAS - Far Eastern Branch| Perm State National Research University| Russian Academy of Sciences| RAS - Institute of Volcanology and Seismology, Far Eastern Branch","60109738| 60023914| 60084793| 60072267| 60021331","Mining Institute of the Ural Branch of the Russian Academy of Sciences| Perm State University| Institute of Volcanology and Seismology FEB RAS| Far Eastern Branch, Russian Academy of Sciences| Russian Academy of Sciences","Russian Federation","1900| 1901","General Earth and Planetary Sciences| Earth and Planetary Sciences (miscellaneous)","Inverse Problems,Boundary Value Problems,Heat Conduction","930","Gravimetry,Otto Toeplitz,Inverse Problems","38725","27.242","65.04"
"Country and autonomy as accounting units in contemporary world","Podvintsev, O.B.| Sulimov, K.A.","2","57197763644| 57195718203","2017","World Economy and International Relations","0.31","6","1","0.2","61","64","Podvintsev, O.B., Sulimov, K.A. (2017).Country and autonomy as accounting units in contemporary world. World Economy and International Relations,61(11) 66-75","https://www.scopus.com/record/display.url?eid=2-s2.0-85034597811&origin=resultslist","10.20542/0131-2227-2017-61-11-66-75","Article","2-s2.0-85034597811","Perm State National Research University| RAS - Perm Federal Research Center, Ural Branch","60109737| 60023914","Perm Federal Research Center, Ural Branch, Russian Academy of Sciences| Perm State University","Russian Federation","2002| 3320","Economics and Econometrics| Political Science and International Relations","Child,Geography,Research","596","Cross-Border Cooperation,Border Studies,Euroregion","14217","66.198","92.786"
"Hydrodynamic dispersion in porous media with macroscopic disorder of parameters","Goldobin, D.S.| Maryshev, B.S.","2","8368187600| 36761142000","2017","Journal of Physics: Conference Series","1.7","27","1","0.63","61","41","Goldobin, D.S., Maryshev, B.S. (2017).Hydrodynamic dispersion in porous media with macroscopic disorder of parameters. Journal of Physics: Conference Series,894(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85033236447&origin=resultslist","10.1088/1742-6596/894/1/012062","Conference Paper","2-s2.0-85033236447","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","3100","General Physics and Astronomy","Magnetic Resonance Imaging,Brain,Diffusion","181","Porous Materials,Propagator,Liquid Flow","21509","92.905","75.857"
"Restrictions on the stress components in the edge points of the homogeneous elastic body","Pestrenin, V.| Pestrenina, I.| Landik, L.","3","6603186278| 6603269081| 56239094500","2019","Engineering Solid Mechanics","0.53","11","1","0.24","43","55","Pestrenin, V., Pestrenina, I., Landik, L. (2019).Restrictions on the stress components in the edge points of the homogeneous elastic body. Engineering Solid Mechanics,7(3) 229-246","https://www.scopus.com/record/display.url?eid=2-s2.0-85068746252&origin=resultslist","10.5267/j.esm.2019.5.001","Article","2-s2.0-85068746252","Perm State National Research University","60023914","Perm State University","Russian Federation","2205| 2211| 2503| 2506| 2507","Civil and Structural Engineering| Mechanics of Materials| Ceramics and Composites| Metals and Alloys| Polymers and Plastics","Cracks,Stress Intensity Factors,Crack Propagation","303","Stress Singularity,Bimaterial,V-Notch","11626","63.922","71.791"
