
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Diffractometric method for determining the crystallinity degree of cellulose","Malkov, A.| Tyshkunova, I.| Vidrina, I.| Novozhilov, E.","4","55557133900| 57189024006| 57207854106| 36191086500","2018","International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM","3.73","37","0","0","70","69","Malkov, A., Tyshkunova, I., Vidrina, I. and 1 more (...) (2018).Diffractometric method for determining the crystallinity degree of cellulose. International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM,18(6) 119-126","https://www.scopus.com/record/display.url?eid=2-s2.0-85063093199&origin=resultslist","10.5593/sgem2018V/6.4/S08.016","Conference Paper","2-s2.0-85063093199","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1907| 1909","Geology| Geotechnical Engineering and Engineering Geology","Cellulose,Lignin,Cellulases","119","Nanocellulose,Oxidized Cellulose,Nanowhiskers","348","97.791","99.971"
"Mapping the main risks for offshore operations in the Pechora Sea","Nesic, S.| Pivovarov, K.| Streletskaya, V.| Zolotukhin, A.","4","57202786932| 57202777750| 55659349600| 7005085663","2018","WIT Transactions on the Built Environment","4.25","49","0","0","70","69","Nesic, S., Pivovarov, K., Streletskaya, V. and 1 more (...) (2018).Mapping the main risks for offshore operations in the Pechora Sea. WIT Transactions on the Built Environment,17469-80","https://www.scopus.com/record/display.url?eid=2-s2.0-85049348016&origin=resultslist","10.2495/SAFE170071","Conference Paper","2-s2.0-85049348016","Northern Arctic Federal University| University of Stavanger| University of Belgrade| I.M. Gubkin Russian State University of Oil and Gas","60068815| 60010055| 60104901| 60014497","University of Belgrade| National University of Oil and Gas «Gubkin University»| Northern (Arctic) Federal University| Universitetet i Stavanger","Norway| Serbia| Russian Federation","1201| 1706| 2203| 2205| 2213| 2215| 2216| 3311| 3313","Arts and Humanities (miscellaneous)| Computer Science Applications| Automotive Engineering| Civil and Structural Engineering| Safety, Risk, Reliability and Quality| Building and Construction| Architecture| Safety Research| Transportation","Oil Spills,Hazardous Materials Spills,Marine Pollution","1361","Produced Water,Offshore Drilling,Mandrillus","35283","11.111","59.37"
"A Calorimeter Based on Peltier Modules","Volkov, A.S.| Tyagunin, A.V.| Koposov, G.D.","3","57207984218| 54386382200| 6506240746","2018","Instruments and Experimental Techniques","0.77","13","0","0","70","69","Volkov, A.S., Tyagunin, A.V., Koposov, G.D. (2018).A Calorimeter Based on Peltier Modules. Instruments and Experimental Techniques,61(5) 766-768","https://www.scopus.com/record/display.url?eid=2-s2.0-85053875952&origin=resultslist","10.1134/S0020441218040267","Article","2-s2.0-85053875952","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3105","Instrumentation","Polyimides,Glass Transition,Ethers","735","Dielectric Permeability,Cellulose Fibers,Woven Fabrics","58970","45.783","44.272"
"Pedagogical and testological optimization methods in university foreign language training of future engineers","Druzhinina, M.V.| Stolyarova, N.V.","2","57195976770| 24385879200","2018","Advances in Intelligent Systems and Computing","1.45","34","0","0","70","69","Druzhinina, M.V., Stolyarova, N.V. (2018).Pedagogical and testological optimization methods in university foreign language training of future engineers. Advances in Intelligent Systems and Computing,677147-154","https://www.scopus.com/record/display.url?eid=2-s2.0-85030639846&origin=resultslist","10.1007/978-3-319-67843-6_18","Conference Paper","2-s2.0-85030639846","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1700| 2207","General Computer Science| Control and Systems Engineering","Students,Russian,Education","1114","Pedagogical Support,Educational Process,Professional Competence","13419","77.644","99.37"
"Endoecological model of relationship between liver dysfunction and large intestine dysbiosis in acute alcoholic psychosis","Solovieva, N.V.| Karyakina, O.E.| Bazhukova, T.A.| Soloviev, A.G.","4","57198332763| 55531297000| 6506549432| 7103242976","2017","Human Ecology (Russian Federation)","1.09","27","0","0","74","73","Solovieva, N.V., Karyakina, O.E., Bazhukova, T.A. and 1 more (...) (2017).Endoecological model of relationship between liver dysfunction and large intestine dysbiosis in acute alcoholic psychosis. Human Ecology (Russian Federation),(12) 33-39","https://www.scopus.com/record/display.url?eid=2-s2.0-85037056110&origin=resultslist","10.33396/1728-0869-2017-12-33-39","Article","2-s2.0-85037056110","Northern Arctic Federal University| Northern State Medical Academy","60025420| 60104901","Northern State Medical University| Northern (Arctic) Federal University","Russian Federation","2303| 2307| 2739| 3306","Ecology| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Health (social science)","Alcohols,Ethanol,Alcohol Drinking","433","Alcoholic Hepatitis,Hepatorenal Syndrome,Hepatitis A","9111","68.541","94.183"
"To the question about the efficiency using of boiler plants on the chipwood","Derbin, M.| Seryodkina, V.| Shchepelina, J.| Sedakov, E.","4","57196235915| 57205170151| 57205164693| 57205165698","2018","International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM","1.41","14","0","0","70","69","Derbin, M., Seryodkina, V., Shchepelina, J. and 1 more (...) (2018).To the question about the efficiency using of boiler plants on the chipwood. International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM,18(3) 1021-1028","https://www.scopus.com/record/display.url?eid=2-s2.0-85058873353&origin=resultslist","10.5593/sgem2018/3.2/S14.130","Conference Paper","2-s2.0-85058873353","Northern Arctic Federal University","60104901| 121854763","Northern (Arctic) Federal University| LLC “Traktorodetal Group”","Russian Federation","1907| 1909","Geology| Geotechnical Engineering and Engineering Geology","Biofuels,Biomass,Bioenergy","490","Wood Chips,Whole Tree Harvesting,Forest Biomass","10678","81.526","91.668"
"Challenges of forestry in subarctic European Russia","Tsvetkov, V.F.| Brovina, A.N.","2","57200391471| 57200386935","2017","Russian Journal of Forest Science","0.79","18","0","0","74","73","Tsvetkov, V.F., Brovina, A.N. (2017).Challenges of forestry in subarctic European Russia. Russian Journal of Forest Science,(4) 284-292","https://www.scopus.com/record/display.url?eid=2-s2.0-85041135357&origin=resultslist","10.7868/S0024114817040040","Article","2-s2.0-85041135357","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1105| 1107| 2303| 2309","Ecology, Evolution, Behavior and Systematics| Forestry| Ecology| Nature and Landscape Conservation","Ecosystem Services,Willingness To Pay,Valuation","955","National Forest Programme,Timber Production,Forest Sector","34982","83.668","58.505"
"Research of heat transfer of staggered horizontal bundles of finned tubes at free air convection","Novozhilova, A.V.| Maryna, Z.G.| Samorodov, A.V.| Lvov, E.A.","4","57193098485| 57198779119| 8919500500| 57198769841","2017","Journal of Physics: Conference Series","2.77","44","0","0","74","73","Novozhilova, A.V., Maryna, Z.G., Samorodov, A.V. and 1 more (...) (2017).Research of heat transfer of staggered horizontal bundles of finned tubes at free air convection. Journal of Physics: Conference Series,891(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85037046724&origin=resultslist","10.1088/1742-6596/891/1/012056","Conference Paper","2-s2.0-85037046724","Northern Arctic Federal University","60104901| 119867312","Northern (Arctic) Federal University| Limited Liability Company","Russian Federation","3100","General Physics and Astronomy","Heat Transfer,Nusselt Number,Natural Convection","142","Vortex Generators,Winglets,Tube Heat Exchangers","3830","96.319","96.638"
"Categorial features of future time","Bodnaruk, E.V.","1","57195805080","2017","Voprosy Kognitivnoy Lingvistiki","1.1","16","0","0","74","73","Bodnaruk, E.V. (2017).Categorial features of future time. Voprosy Kognitivnoy Lingvistiki,(3) 128-134","https://www.scopus.com/record/display.url?eid=2-s2.0-85029864829&origin=resultslist","10.20916/1812-3228-2017-3-128-134","Article","2-s2.0-85029864829","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1203| 3310","Language and Linguistics| Linguistics and Language","Verbs,Language,Semantics","298","Evidentiality,Mirativity,Epistemic Modality","13701","34.404","79.166"
"Modern fields of scientific and practical studies in the field of the policy of active and healthy longevity: Experience and perspectives","Golubeva, E.Y.","1","55587593500","2016","Advances in Gerontology","1.57","35","0","0","75","72","Golubeva, E.Y. (2016).Modern fields of scientific and practical studies in the field of the policy of active and healthy longevity: Experience and perspectives. Advances in Gerontology,6(2) 96-100","https://www.scopus.com/record/display.url?eid=2-s2.0-84978518033&origin=resultslist","10.1134/S2079057016020053","Article","2-s2.0-84978518033","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2717| 2909","Geriatrics and Gerontology| Gerontology","Sarcopenia,Patients,Aged","782","Successful Aging,Gerotranscendence,Very Elderly","22243","85.074","90.838"
"Heavy metals content in newborns' meconium of smoking mothers","Kiseleva, L.G.| Kharkova, O.A.| Chumakova, G.N.| Soloviev, A.G.| Kosyakov, D.S.| Kozhevnikov, A.Yu.| Ivanchenko, N.L.| Kosheleva, A.E.| Sobolev, N.A.| Gryzunova, E.M.","10","57045666100| 55912362200| 55969507100| 7103242976| 6508111520| 56081864800| 57045822700| 8253792200| 57206510945| 57045947900","2015","Human Ecology (Russian Federation)","1.64","61","0","0","76","71","Kiseleva, L.G., Kharkova, O.A., Chumakova, G.N. and 7 more (...) (2015).Heavy metals content in newborns' meconium of smoking mothers. Human Ecology (Russian Federation),2015(7) 20-26","https://www.scopus.com/record/display.url?eid=2-s2.0-84953872973&origin=resultslist","-","Article","2-s2.0-84953872973","Northern Arctic Federal University| Northern State Medical Academy","60025420| 60104901","Northern State Medical University| Northern (Arctic) Federal University","Russian Federation","2303| 2307| 2739| 3306","Ecology| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Health (social science)","-","-","-","-","-","-"
"Polychromatic LED device for measuring CFFF","Lagunov, A.| Morozova, L.| Fedin, D.| Podorojnyak, N.| Terehin, V.","5","16550229400| 24067507200| 56042817400| 57103624100| 57103625800","2015","Proceedings of the 2015 IEEE 8th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications, IDAACS 2015","3.76","45","0","0","76","71","Lagunov, A., Morozova, L., Fedin, D. and 2 more (...) (2015).Polychromatic LED device for measuring CFFF. Proceedings of the 2015 IEEE 8th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications, IDAACS 2015,2682-687","https://www.scopus.com/record/display.url?eid=2-s2.0-84957538904&origin=resultslist","10.1109/IDAACS.2015.7341390","Conference Paper","2-s2.0-84957538904","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1702| 1705| 1706| 1710| 1803| 2204","Artificial Intelligence| Computer Networks and Communications| Computer Science Applications| Information Systems| Management Science and Operations Research| Biomedical Engineering","Display Devices,Liquid Crystal Displays,Imaging Techniques","1012","Asthenopia,Computer Vision,Display Devices","26105","30.589","79.542"
"Forms of psychologism and universalization of the plot in the novels of the Swedish Writer Majgull Axelsson","Plakhtienko, O.P.","1","57217030902","2020","Imagologiya i Komparativistika","0.49","2","0","0","33","32","Plakhtienko, O.P. (2020).Forms of psychologism and universalization of the plot in the novels of the Swedish Writer Majgull Axelsson. Imagologiya i Komparativistika,(13) 77-96","https://www.scopus.com/record/display.url?eid=2-s2.0-85085877207&origin=resultslist","10.17223/24099554/13/5","Article","2-s2.0-85085877207","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1208| 1213| 3315| 3316","Literature and Literary Theory| Visual Arts and Performing Arts| Communication| Cultural Studies","Art,Aesthetics,Kierkegaard","695","Narratology,Unnatural Narrative,Fictionality","17601","19.411","84.013"
"Cross-border cooperation programmes as a resource of social and economic development of barents region (Case of ENPI Kolarctic Programme)","Kudryashova, E.| Zarubina, L.","2","57205464459| 57214879085","2019","Sovremennaya Evropa","1.19","20","0","0","60","60","Kudryashova, E., Zarubina, L. (2019).Cross-border cooperation programmes as a resource of social and economic development of barents region (Case of ENPI Kolarctic Programme). Sovremennaya Evropa,2019(4) 85-97","https://www.scopus.com/record/display.url?eid=2-s2.0-85079402615&origin=resultslist","10.15211/soveurope420198596","Article","2-s2.0-85079402615","Northern Arctic Federal University","60104901| 60104901","Northern (Arctic) Federal University| Northern (Arctic) Federal University","Russian Federation","2002| 3320","Economics and Econometrics| Political Science and International Relations","Child,Geography,Research","596","Cross-Border Cooperation,Border Studies,Euroregion","14217","66.198","92.786"
"Digital and Reflexive Technologies as an Innovation in Teachers’ Professional Training","Istomina, O.V.| Druzhinina, M.V.| Fedoseeva, E.A.| Donchenko, E.A.","4","57206857207| 57195976770| 57216953320| 57206846611","2020","Lecture Notes in Networks and Systems","0.42","4","0","0","33","32","Istomina, O.V., Druzhinina, M.V., Fedoseeva, E.A. and 1 more (...) (2020).Digital and Reflexive Technologies as an Innovation in Teachers’ Professional Training. Lecture Notes in Networks and Systems,131838-847","https://www.scopus.com/record/display.url?eid=2-s2.0-85085513043&origin=resultslist","10.1007/978-3-030-47415-7_90","Chapter","2-s2.0-85085513043","Northern Arctic Federal University","124470384| 60104901| 124469873","Arkhangelsk Regional Institute of Open Education| Northern (Arctic) Federal University| Arkhangelsk Pedagogical College","Russian Federation","1705| 1711| 2207","Computer Networks and Communications| Signal Processing| Control and Systems Engineering","Students,Russian,Education","1114","Pedagogical Support,Educational Process,Professional Competence","13419","77.644","99.37"
