

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Research on the Development of Elementary School Students' Attention in Computer Science Lessons","Khramova, M.V.| Bukina, T.V.| Aleksandrova, N.A.| Kurkin, S.A.","4","56572729200| 57219984539| 57204939326| 35334432000","2019","Proceedings of the 2019 IEEE International Conference Quality Management, Transport and Information Security, Information Technologies IT and QM and IS 2019","0.56","6","0","0","60","60","Khramova, M.V., Bukina, T.V., Aleksandrova, N.A. and 1 more (...) (2019).Research on the Development of Elementary School Students' Attention in Computer Science Lessons. Proceedings of the 2019 IEEE International Conference Quality Management, Transport and Information Security, Information Technologies IT and QM and IS 2019,515-518","https://www.scopus.com/record/display.url?eid=2-s2.0-85077772333&origin=resultslist","10.1109/ITQMIS.2019.8928344","Conference Paper","2-s2.0-85077772333","Saratov State University| Innopolis University","60068671| 60105869","Saratov State University| Innopolis University","Russian Federation","1408| 1702| 1802| 1803| 2213| 3313","Strategy and Management| Artificial Intelligence| Information Systems and Management| Management Science and Operations Research| Safety, Risk, Reliability and Quality| Transportation","Intelligence,Child,Psychology","760","Hicks,Intelligence,Processing Speed","13941","37.952","80.156"
"Development of Fault Detection and Identification System for Thrusters of Underwater Robots","Filaretov, V.| Zuev, A.| Zhirabok, A.","3","7003440040| 24924111800| 7003985569","2019","2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019","1.44","13","0","0","60","60","Filaretov, V., Zuev, A., Zhirabok, A. (2019).Development of Fault Detection and Identification System for Thrusters of Underwater Robots. 2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85077986130&origin=resultslist","10.1109/FarEastCon.2019.8934386","Conference Paper","2-s2.0-85077986130","Far Eastern Federal University| RAS - Institute of Marine Technology Problems, Far Eastern Branch| Innopolis University| RAS - Institute for Automation and Control Processes, Far Eastern Branch","60103811| 60011843| 60012951| 60105869","Far Eastern Federal University| Institute for Automation and Control Processes, Far Eastern Branch, Russian Academy of Sciences| Institute of Marine Technology Problems, Far Eastern Branch, Russian Academy of Sciences| Innopolis University","Russian Federation","1702| 1706| 1708| 1802| 2102| 2209| 2213","Artificial Intelligence| Computer Science Applications| Hardware and Architecture| Information Systems and Management| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering| Safety, Risk, Reliability and Quality","Control,Controllers,Linear Matrix Inequalities","9","Sliding Mode Observer,Unknown Inputs,Descriptor Systems","863","97.724","96.984"
"Edit metric decoding: Return of the side effect machines","Houghten, S.| Collins, T.K.| Hughes, J.A.| Brown, J.A.","4","6506378984| 57193171063| 55822685600| 55724408300","2018","2018 IEEE Conference on Computational Intelligence in Bioinformatics and Computational Biology, CIBCB 2018","0.9","11","0","0","70","69","Houghten, S., Collins, T.K., Hughes, J.A. and 1 more (...) (2018).Edit metric decoding: Return of the side effect machines. 2018 IEEE Conference on Computational Intelligence in Bioinformatics and Computational Biology, CIBCB 2018,1-8","https://www.scopus.com/record/display.url?eid=2-s2.0-85051018520&origin=resultslist","10.1109/CIBCB.2018.8404970","Conference Paper","2-s2.0-85051018520","Innopolis University| Brock University| Western University","60001343| 60010884| 60105869","Brock University| The University of Western Ontario| Innopolis University","Russian Federation| Canada","1101| 1702| 1706| 2718","Agricultural and Biological Sciences (miscellaneous)| Artificial Intelligence| Computer Science Applications| Health Informatics","Agents,Game Theory,Models","173","Iterated Prisoner's Dilemma,Evolution of Cooperation,John Nash","30176","83.133","69.051"
"Compliant control for walking robots with the use of a virtual spring-damper system","Golousov, S.V.| Khusainov, R.R.| Savin, S.I.","3","57211506338| 56895904700| 55978984900","2019","Russian Journal of Nonlinear Dynamics","0.11","2","0","0","60","60","Golousov, S.V., Khusainov, R.R., Savin, S.I. (2019).Compliant control for walking robots with the use of a virtual spring-damper system. Russian Journal of Nonlinear Dynamics,15(4) 477-485","https://www.scopus.com/record/display.url?eid=2-s2.0-85084298219&origin=resultslist","10.20537/ND190406","Article","2-s2.0-85084298219","Innopolis University","60105869","Innopolis University","Russian Federation","2207| 2210","Control and Systems Engineering| Mechanical Engineering","Robots,Robotics,Manipulators","101","Biped Robot,Gait,Inverted Pendulum","96","92.838","98.052"
"Teaching theoretical computer science at innopolis university","Mazzara, M.","1","8557895400","2020","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","0.55","2","0","0","33","32","Mazzara, M. (2020).Teaching theoretical computer science at innopolis university. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1227160-70","https://www.scopus.com/record/display.url?eid=2-s2.0-85089714718&origin=resultslist","10.1007/978-3-030-57663-9_5","Conference Paper","2-s2.0-85089714718","Innopolis University","60105869","Innopolis University","Russian Federation","1700| 2614","General Computer Science| Theoretical Computer Science","Industry,Web Services,Models","327","Web Service Composition,Exception Handling,Transactional","15763","73.293","65.206"
"Modern research on the primary school children brain functioning in the learning process","Bukina, T.V.| Khramova, M.V.| Kurkin, S.","3","57219984539| 56572729200| 35334432000","2020","Conference Proceedings - 4th Scientific School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2020","0","0","0","0","33","32","Bukina, T.V., Khramova, M.V., Kurkin, S. (2020).Modern research on the primary school children brain functioning in the learning process. Conference Proceedings - 4th Scientific School on Dynamics of Complex Networks and their Application in Intellectual Robotics, DCNAIR 2020,68-69","https://www.scopus.com/record/display.url?eid=2-s2.0-85096351049&origin=resultslist","10.1109/DCNAIR50402.2020.9216824","Conference Paper","2-s2.0-85096351049","Saratov State University| Innopolis University","60068671| 60105869","Saratov State University| Innopolis University","Russian Federation","1702| 1705| 2606","Artificial Intelligence| Computer Networks and Communications| Control and Optimization","Mathematics,Students,Teacher","391","Mental Number Line,Number Processing,Numerical Cognition","2520","69.076","95.528"
"Jump intermittency as a second type of transition to and from generalized synchronization","Koronovskii, A.A.| Moskalenko, O.I.| Pivovarov, A.A.| Khanadeev, V.A.| Hramov, A.E.| Pisarchik, A.N.","6","7004189995| 10038769200| 57189726460| 57218550793| 6603156741| 7005864666","2020","Physical Review E","0.84","5","0","0","33","32","Koronovskii, A.A., Moskalenko, O.I., Pivovarov, A.A. and 3 more (...) (2020).Jump intermittency as a second type of transition to and from generalized synchronization. Physical Review E,102(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85089526499&origin=resultslist","10.1103/PhysRevE.102.012205","Article","2-s2.0-85089526499","Saratov State University| Technical University of Madrid| Innopolis University","60068671| 125063375| 60105869| 60028442","Saratov State University| Regional Scientific and Educational Mathematical Center Mathematics of Future Technologies| Innopolis University| Universidad Politécnica de Madrid","Spain| Russian Federation","2613| 3104| 3109","Statistics and Probability| Condensed Matter Physics| Statistical and Nonlinear Physics","Synchronization,Chaotic Systems,Chaos Theory","210","Generalized Synchronization,Intermittency,Lorenz System","19503","85.81","68.372"
"REVaMP2 Project: Towards Round-Trip Engineering of Software Product Lines - Approach, Intermediate Results and Challenges","Sadovykh, A.| Ziadi, T.| Bagnato, A.| Berger, T.| Steghöfer, J.-P.| Robin, J.| Mazo, R.| Gallego, E.","8","24479058100| 6507907677| 36052505500| 36607404500| 25641778800| 57211182041| 35321401400| 57195678904","2019","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","0.58","6","0","0","60","60","Sadovykh, A., Ziadi, T., Bagnato, A. and 5 more (...) (2019).REVaMP2 Project: Towards Round-Trip Engineering of Software Product Lines - Approach, Intermediate Results and Challenges. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),11771406-417","https://www.scopus.com/record/display.url?eid=2-s2.0-85075672137&origin=resultslist","10.1007/978-3-030-29852-4_34","Conference Paper","2-s2.0-85075672137","Sorbonne Université| Université Paris 1 Panthéon-Sorbonne| Innopolis University| Chalmers University of Technology| University of Gothenburg| Universidad EAFIT","110297071| 60001422| 60105869| 60000990| 60016437| 60021260| 60061982| 113419385","Research and Development Department| Sorbonne Universite| Innopolis University| Chalmers University of Technology| Göteborgs Universitet| Universite Paris 1 Pantheon-Sorbonne| Universidad EAFIT| REUSE Company","Spain| Colombia| France| Russian Federation| Sweden","1700| 2614","General Computer Science| Theoretical Computer Science","Software Engineering,Models,Software Design","49","Software Product Lines,Feature Model,Product Configuration","513","91.901","96.484"
"Predicting the fate of requirements in embedded domains","Pedrycz, W.| Iljazi, J.| Sillitti, A.| Succi, G.","4","56854903200| 56505410800| 6602286710| 7004757466","2016","Communications in Computer and Information Science","0.94","10","0","0","75","72","Pedrycz, W., Iljazi, J., Sillitti, A. and 1 more (...) (2016).Predicting the fate of requirements in embedded domains. Communications in Computer and Information Science,422297-306","https://www.scopus.com/record/display.url?eid=2-s2.0-84958259306&origin=resultslist","10.1007/978-3-319-27896-4_25","Conference Paper","2-s2.0-84958259306","University of Alberta| Innopolis University","60030835| 116353701| 60105869","University of Alberta| Center for Applied Software Engineering and CINI| Innopolis University","Italy| Russian Federation| Canada","1700| 2600","General Computer Science| General Mathematics","Software Engineering,Models,Software Design","49","Change Management,Requirements Engineering,Software Project Management","48643","91.901","37.45"
"Parents' views on higher education abroad - A focus group study for launching a new engineering university in Eastern Europe","Zhirosh, O.| Stanko, T.| Chernyshkova, E.","3","56300888400| 56115151200| 57209345239","2019","IEEE Global Engineering Education Conference, EDUCON","2.11","23","0","0","60","60","Zhirosh, O., Stanko, T., Chernyshkova, E. (2019).Parents' views on higher education abroad - A focus group study for launching a new engineering university in Eastern Europe. IEEE Global Engineering Education Conference, EDUCON,201958-62","https://www.scopus.com/record/display.url?eid=2-s2.0-85067458422&origin=resultslist","10.1109/EDUCON.2019.8725224","Conference Paper","2-s2.0-85067458422","University of Navarra| Ural Federal University| Kazan National Research Technical University named after A.N. Tupolev| Innopolis University","60105869| 60088527| 60033320| 60103702","Innopolis University| Kazan National Research Technical University named after A. N. Tupolev -KAI| Universidad de Navarra| Ural Federal University","Spain| Russian Federation","1802| 2200| 3304","Information Systems and Management| General Engineering| Education","Russia,Russian,Ukraine","549","Estonian,Latvian,Language Policy","22331","40.964","74.413"
"Using Ant Colony Optimisation for map generation and improving game balance in the Terra Mystica and Settlers of Catan board games","Saraiva, R.D.| Grichshenko, A.| Araújo, L.J.P.D.| Junior, B.A.| De Carvalho, G.N.","5","55369634500| 57217088924| 57194583034| 55811742900| 57219340834","2020","ACM International Conference Proceeding Series","1.74","6","0","0","33","32","Saraiva, R.D., Grichshenko, A., Araújo, L.J.P.D. and 2 more (...) (2020).Using Ant Colony Optimisation for map generation and improving game balance in the Terra Mystica and Settlers of Catan board games. ACM International Conference Proceeding Series,","https://www.scopus.com/record/display.url?eid=2-s2.0-85092278546&origin=resultslist","10.1145/3402942.3409778","Conference Paper","2-s2.0-85092278546","Universidade Federal do Ceará| Universidade de Fortaleza| Innopolis University","60015440| 60105869| 60020457","Universidade de Fortaleza| Innopolis University| Universidade Federal do Ceara","Russian Federation| Brazil","1705| 1707| 1709| 1712","Computer Networks and Communications| Computer Vision and Pattern Recognition| Human-Computer Interaction| Software","Artificial Intelligence,Algorithms,Computers","1151","Video Games,Procedural,Neuroevolution","17058","34.203","92.727"
"Tracking output robust control of unmanned surface vessel with disturbance cancellation and anti-windup","Kakanov, M.A.| Karashaeva, F.B.| Borisov, O.I.| Pyrkin, A.A.","4","57201880017| 57212227465| 55858200900| 26656070700","2020","2020 28th Mediterranean Conference on Control and Automation, MED 2020","1.93","7","0","0","33","32","Kakanov, M.A., Karashaeva, F.B., Borisov, O.I. and 1 more (...) (2020).Tracking output robust control of unmanned surface vessel with disturbance cancellation and anti-windup. 2020 28th Mediterranean Conference on Control and Automation, MED 2020,266-271","https://www.scopus.com/record/display.url?eid=2-s2.0-85092130620&origin=resultslist","10.1109/MED48518.2020.9183200","Conference Paper","2-s2.0-85092130620","Innopolis University| St. Petersburg National Research University of Information Technologies, Mechanics and Optics (ITMO)","60072485| 60105869","Saint Petersburg National Research University of Information Technologies, Mechanics and Optics Univ| Innopolis University","Russian Federation","2207| 2606| 2611","Control and Systems Engineering| Control and Optimization| Modeling and Simulation","Control,Controllers,Linear Matrix Inequalities","9","Unmanned Surface Vehicles,Path Following,Autonomous Underwater Vehicle (AUV)","2132","97.724","99.112"
